deal_id,rep_id,deal_date,customer_segment,territory,deal_size_usd,discount_pct,final_deal_value,cycle_days,deal_status,loss_reason
DEAL01511,REP037,2025-08-11,Mid-Market,North America,95716,5,90930.2,72,Lost,Competitor
DEAL01512,REP037,2025-01-27,Mid-Market,North America,26935,10,24241.5,43,Lost,Budget Cut
DEAL01513,REP037,2025-03-01,Mid-Market,North America,80721,10,72648.9,90,Won,
DEAL01514,REP037,2025-11-19,Mid-Market,North America,61994,10,55794.6,70,Lost,Price
DEAL01515,REP038,2025-12-14,Mid-Market,North America,88253,5,83840.35,57,Won,
DEAL01516,REP038,2024-09-13,Mid-Market,North America,25557,15,21723.45,53,Lost,Budget Cut
DEAL01517,REP038,2025-05-25,Mid-Market,North America,99828,0,99828.0,85,Lost,Price
DEAL01518,REP038,2025-11-20,Mid-Market,North America,89578,0,89578.0,25,Lost,Timing
DEAL01519,REP038,2024-02-23,Mid-Market,North America,26431,15,22466.35,78,Lost,Price
DEAL01520,REP038,2025-08-04,Mid-Market,North America,47735,0,47735.0,56,Won,
DEAL01521,REP038,2024-09-11,Mid-Market,North America,37636,0,37636.0,75,Won,
DEAL01522,REP038,2025-03-17,Mid-Market,North America,27998,15,23798.3,40,Lost,Poor Fit
DEAL01523,REP038,2025-01-15,Mid-Market,North America,28072,15,23861.2,52,Won,
DEAL01524,REP038,2025-07-07,Mid-Market,North America,93633,10,84269.7,80,Won,
DEAL01525,REP038,2024-12-19,Mid-Market,North America,58921,25,44190.75,69,Won,
DEAL01526,REP038,2025-10-12,Mid-Market,North America,56489,0,56489.0,30,Lost,Price
DEAL01527,REP038,2025-06-16,Mid-Market,North America,58573,0,58573.0,31,Won,
DEAL01528,REP038,2024-03-09,Mid-Market,North America,35272,10,31744.8,66,Lost,Timing
DEAL01529,REP038,2025-01-24,Mid-Market,North America,76932,10,69238.8,72,Lost,Missing Feature
DEAL01530,REP038,2024-06-03,Mid-Market,North America,45121,5,42864.95,31,Lost,No Decision
DEAL01531,REP038,2024-05-23,Mid-Market,North America,85563,0,85563.0,63,Lost,No Decision
DEAL01532,REP038,2024-01-30,Mid-Market,North America,42918,0,42918.0,42,Lost,Timing
DEAL01533,REP038,2025-03-10,Mid-Market,North America,36655,30,25658.5,47,Won,
DEAL01534,REP038,2024-07-30,Mid-Market,North America,48640,5,46208.0,39,Lost,Missing Feature
DEAL01535,REP038,2024-08-27,Mid-Market,North America,46912,10,42220.8,73,Lost,Timing
DEAL01536,REP038,2024-02-23,Mid-Market,North America,58000,0,58000.0,42,Lost,Price
DEAL01537,REP038,2024-09-25,Mid-Market,North America,82751,5,78613.45,57,Won,
DEAL01538,REP038,2025-06-09,Mid-Market,North America,54655,5,51922.25,33,Lost,Competitor
DEAL01539,REP038,2025-01-26,Mid-Market,North America,72673,25,54504.75,62,Won,
DEAL01540,REP038,2025-05-09,Mid-Market,North America,37291,5,35426.45,38,Won,
DEAL01541,REP038,2025-08-21,Mid-Market,North America,93741,0,93741.0,35,Lost,No Decision
DEAL01542,REP038,2024-07-12,Mid-Market,North America,67568,5,64189.6,80,Won,
DEAL01543,REP038,2025-01-18,Mid-Market,North America,86383,25,64787.25,77,Won,
DEAL01544,REP038,2024-08-07,Mid-Market,North America,51440,10,46296.0,67,Won,
DEAL01545,REP038,2024-01-17,Mid-Market,North America,41611,0,41611.0,28,Won,
DEAL01546,REP038,2025-04-26,Mid-Market,North America,52906,10,47615.4,52,Lost,Poor Fit
DEAL01547,REP038,2024-05-04,Mid-Market,North America,89042,30,62329.4,63,Won,
DEAL01548,REP038,2025-04-25,Mid-Market,North America,37402,10,33661.8,71,Lost,Price
DEAL01549,REP038,2025-09-28,Mid-Market,North America,30050,0,30050.0,62,Lost,Competitor
DEAL01550,REP038,2024-02-11,Mid-Market,North America,68815,10,61933.5,41,Won,
DEAL01551,REP038,2025-07-06,Mid-Market,North America,53648,5,50965.6,9,Lost,Price
DEAL01552,REP038,2025-10-05,Mid-Market,North America,87806,5,83415.7,58,Won,
DEAL01553,REP038,2025-12-25,Mid-Market,North America,35244,5,33481.8,55,Lost,No Decision
DEAL01554,REP038,2025-12-30,Mid-Market,North America,69493,15,59069.05,37,Lost,Price
DEAL01555,REP038,2024-05-29,Mid-Market,North America,91561,10,82404.9,42,Won,
DEAL01556,REP039,2024-09-30,Mid-Market,APAC,82929,0,82929.0,77,Lost,Competitor
DEAL01557,REP039,2025-02-09,Mid-Market,APAC,37501,0,37501.0,81,Won,
DEAL01558,REP039,2025-12-26,Mid-Market,APAC,34402,10,30961.8,79,Won,
DEAL01559,REP039,2025-12-08,Mid-Market,APAC,51000,15,43350.0,51,Lost,Timing
DEAL01560,REP039,2024-01-17,Mid-Market,APAC,85659,5,81376.05,90,Lost,Competitor
DEAL01561,REP039,2025-03-12,Mid-Market,APAC,63079,5,59925.05,61,Won,
DEAL01562,REP039,2024-01-25,Mid-Market,APAC,94343,10,84908.7,62,Lost,Competitor
DEAL01563,REP039,2024-07-21,Mid-Market,APAC,87327,10,78594.3,74,Lost,No Decision
DEAL01564,REP039,2025-08-03,Mid-Market,APAC,58782,15,49964.7,64,Lost,Poor Fit
DEAL01565,REP039,2025-04-26,Mid-Market,APAC,91809,10,82628.1,64,Lost,Timing
DEAL01566,REP039,2025-06-27,Mid-Market,APAC,93447,0,93447.0,54,Won,
DEAL01567,REP039,2024-08-13,Mid-Market,APAC,61104,0,61104.0,44,Won,
DEAL01568,REP039,2024-10-26,Mid-Market,APAC,61392,0,61392.0,87,Lost,Price
DEAL01569,REP039,2025-12-27,Mid-Market,APAC,70798,15,60178.3,67,Won,
DEAL01570,REP039,2025-01-02,Mid-Market,APAC,62232,5,59120.4,65,Won,
DEAL01571,REP039,2024-01-26,Mid-Market,APAC,82172,20,65737.6,76,Lost,Price
DEAL01572,REP039,2024-11-19,Mid-Market,APAC,84491,0,84491.0,64,Lost,Missing Feature
DEAL01573,REP039,2024-04-19,Mid-Market,APAC,68574,20,54859.2,69,Lost,Price
DEAL01574,REP039,2025-02-28,Mid-Market,APAC,66348,20,53078.4,28,Lost,Competitor
DEAL01575,REP039,2025-07-18,Mid-Market,APAC,35191,5,33431.45,36,Won,
DEAL01576,REP039,2025-01-04,Mid-Market,APAC,75000,0,75000.0,90,Lost,Price
DEAL01577,REP039,2024-06-11,Mid-Market,APAC,91224,15,77540.4,27,Lost,No Decision
DEAL01578,REP039,2025-03-19,Mid-Market,APAC,96622,20,77297.6,78,Won,
DEAL01579,REP039,2024-05-09,Mid-Market,APAC,30290,0,30290.0,54,Won,
DEAL01580,REP039,2025-03-10,Mid-Market,APAC,73723,5,70036.85,77,Won,
DEAL01581,REP039,2024-04-04,Mid-Market,APAC,51013,25,38259.75,109,Won,
DEAL01582,REP039,2025-10-26,Mid-Market,APAC,75649,5,71866.55,28,Lost,Price
DEAL01583,REP039,2025-06-07,Mid-Market,APAC,37467,10,33720.3,83,Won,
DEAL01584,REP039,2025-11-23,Mid-Market,APAC,27590,0,27590.0,35,Lost,Price
DEAL01585,REP039,2024-08-31,Mid-Market,APAC,51295,5,48730.25,56,Won,
DEAL01586,REP039,2025-06-17,Mid-Market,APAC,30293,5,28778.35,74,Won,
DEAL01587,REP039,2024-03-17,Mid-Market,APAC,66970,5,63621.5,76,Won,
DEAL01588,REP039,2025-11-28,Mid-Market,APAC,53172,10,47854.8,59,Lost,Timing
DEAL01589,REP039,2024-01-01,Mid-Market,APAC,98509,25,73881.75,86,Lost,Timing
DEAL01590,REP039,2024-07-28,Mid-Market,APAC,69016,20,55212.8,49,Won,
DEAL01591,REP039,2025-11-13,Mid-Market,APAC,45781,5,43491.95,69,Lost,Competitor
DEAL01592,REP039,2024-01-24,Mid-Market,APAC,79476,10,71528.4,68,Lost,Missing Feature
DEAL01593,REP039,2025-11-07,Mid-Market,APAC,62630,10,56367.0,47,Won,
DEAL01594,REP039,2025-02-02,Mid-Market,APAC,96835,20,77468.0,51,Lost,Missing Feature
DEAL01595,REP039,2025-08-09,Mid-Market,APAC,46983,0,46983.0,80,Lost,Price
DEAL01596,REP039,2025-07-16,Mid-Market,APAC,53994,15,45894.9,74,Won,
DEAL01597,REP039,2024-01-28,Mid-Market,APAC,56748,0,56748.0,59,Lost,Price
DEAL01598,REP039,2024-10-30,Mid-Market,APAC,80122,5,76115.9,46,Won,
DEAL01599,REP040,2025-08-02,Mid-Market,North America,63585,20,50868.0,59,Lost,No Decision
DEAL01600,REP040,2024-12-14,Mid-Market,North America,42957,5,40809.15,77,Won,
DEAL01601,REP040,2025-01-04,Mid-Market,North America,38146,0,38146.0,33,Won,
DEAL01602,REP040,2025-09-25,Mid-Market,North America,84046,0,84046.0,60,Lost,Competitor
DEAL01603,REP040,2024-11-18,Mid-Market,North America,78276,5,74362.2,18,Lost,Price
DEAL01604,REP040,2025-06-15,Mid-Market,North America,88589,20,70871.2,57,Lost,Price
DEAL01605,REP040,2025-10-21,Mid-Market,North America,94086,10,84677.4,61,Lost,No Decision
DEAL01606,REP040,2024-06-23,Mid-Market,North America,89099,5,84644.05,46,Lost,Missing Feature
DEAL01607,REP040,2025-12-10,Mid-Market,North America,57174,5,54315.3,69,Lost,Timing
DEAL01608,REP040,2025-07-24,Mid-Market,North America,75955,10,68359.5,68,Lost,Competitor
DEAL01609,REP040,2025-01-13,Mid-Market,North America,44567,15,37881.95,80,Lost,Price
DEAL01610,REP040,2025-10-31,Mid-Market,North America,96657,10,86991.3,69,Lost,Competitor
DEAL01611,REP040,2025-11-09,Mid-Market,North America,64253,15,54615.05,68,Won,
DEAL01612,REP040,2024-11-01,Mid-Market,North America,97964,0,97964.0,19,Won,
DEAL01613,REP040,2025-03-16,Mid-Market,North America,77536,5,73659.2,53,Lost,Missing Feature
DEAL01614,REP040,2025-05-22,Mid-Market,North America,45221,15,38437.85,63,Lost,Price
DEAL01615,REP040,2025-11-08,Mid-Market,North America,45110,0,45110.0,65,Won,
DEAL01616,REP040,2024-03-01,Mid-Market,North America,81973,20,65578.4,63,Lost,Price
DEAL01617,REP040,2024-02-10,Mid-Market,North America,76845,5,73002.75,94,Won,
DEAL01618,REP040,2025-03-29,Mid-Market,North America,29052,5,27599.4,60,Lost,Price
DEAL01619,REP040,2025-11-25,Mid-Market,North America,76656,15,65157.6,35,Won,
DEAL01620,REP040,2024-06-17,Mid-Market,North America,82498,5,78373.1,32,Lost,Poor Fit
DEAL01621,REP040,2025-03-16,Mid-Market,North America,42916,0,42916.0,51,Lost,Price
DEAL01622,REP040,2024-12-13,Mid-Market,North America,76750,5,72912.5,33,Won,
DEAL01623,REP040,2025-04-09,Mid-Market,North America,81919,5,77823.05,61,Won,
DEAL01624,REP040,2024-08-20,Mid-Market,North America,34179,0,34179.0,49,Lost,Poor Fit
DEAL01625,REP040,2025-07-10,Mid-Market,North America,92156,10,82940.4,52,Won,
DEAL01626,REP040,2025-04-17,Mid-Market,North America,40144,0,40144.0,42,Lost,Missing Feature
DEAL01627,REP040,2024-02-26,Mid-Market,North America,73555,25,55166.25,57,Won,
DEAL01628,REP040,2024-02-23,Mid-Market,North America,50379,5,47860.05,59,Lost,Price
DEAL01629,REP040,2024-11-15,Mid-Market,North America,97792,25,73344.0,42,Lost,Timing
DEAL01630,REP040,2024-06-28,Mid-Market,North America,39891,5,37896.45,7,Lost,Price
DEAL01631,REP040,2024-03-17,Mid-Market,North America,93446,10,84101.4,39,Lost,Poor Fit
DEAL01632,REP040,2024-08-15,Mid-Market,North America,96016,15,81613.6,67,Won,
DEAL01633,REP040,2024-11-02,Mid-Market,North America,93345,20,74676.0,67,Lost,Price
DEAL01634,REP040,2025-10-16,Mid-Market,North America,54846,5,52103.7,41,Lost,No Decision
DEAL01635,REP040,2024-03-21,Mid-Market,North America,42421,5,40299.95,93,Lost,Poor Fit
